1.088,33.2
2.08,33.1
3.087,49.3
4.078,86.0
5.086,86.0
6.092,85.9
7.085,85.8
8.092,85.6
9.083,65.4
10.09,56.5
11.082,34.9
12.089,34.7
13.08,34.6
14.087,34.7
15.079,34.9
