1.52,34.0
2.527,33.8
3.519,68.8
4.526,85.5
5.517,85.5
6.525,85.4
7.531,85.5
8.523,85.7
9.53,45.5
10.522,33.7
11.529,33.6
12.521,33.6
13.528,33.8
