1.327,33.1
2.319,33.0
3.326,62.7
4.318,84.4
5.325,84.0
6.317,84.1
7.324,84.2
8.316,84.2
9.323,84.3
10.315,84.4
11.322,84.5
12.314,84.6
13.321,84.6
14.312,84.7
15.32,84.6
16.327,84.7
17.319,84.7
18.31,84.7
19.317,84.7
20.309,84.5
21.316,73.3
22.323,34.9
23.315,34.8
