0.991,33.3
1.984,33.2
2.991,51.8
3.982,84.7
4.99,84.9
5.981,85.0
6.989,85.2
7.995,85.4
8.987,77.0
9.994,41.3
10.986,35.0
11.993,35.0
12.985,34.9
13.992,35.0
