1.12,33.1
2.127,33.4
3.119,51.1
4.126,81.9
5.118,82.0
6.125,82.2
7.117,82.1
8.124,67.4
9.116,49.6
10.123,80.9
11.13,81.3
12.122,81.9
13.113,82.3
14.121,82.7
15.112,83.2
16.119,73.2
17.126,35.5
18.118,35.4
