0.976,32.6
1.983,32.9
2.975,46.0
3.982,70.0
4.974,57.4
5.981,72.6
6.973,48.4
7.98,47.9
8.972,47.5
9.979,82.8
10.986,82.7
11.978,82.4
12.969,77.0
13.977,35.8
14.983,35.7
