0.944,32.5
1.951,32.7
2.943,33.2
3.95,79.4
4.942,47.6
5.95,80.6
6.941,45.2
7.948,53.7
8.94,40.5
9.948,75.3
10.939,75.5
11.946,82.0
12.938,65.9
13.945,65.6
14.937,35.5
