1.2,32.7
2.192,33.0
3.199,54.9
4.206,60.9
5.198,61.4
6.205,61.8
7.197,54.2
8.204,43.5
9.195,43.5
10.202,82.5
11.194,67.0
12.201,82.2
13.193,82.6
14.2,35.3
15.192,35.2
