0.8,33.1
1.807,33.3
2.799,39.6
3.806,84.1
4.813,84.2
5.806,84.3
6.797,84.3
7.804,84.4
8.796,84.7
9.803,50.2
10.81,33.8
11.801,33.6
12.793,33.6
13.8,33.8
