1.056,33.4
2.063,33.3
3.07,53.1
4.062,85.5
5.054,85.6
6.061,85.5
7.068,85.5
8.06,85.8
9.067,79.9
10.059,39.3
11.05,38.8
12.057,38.3
13.064,38.0
14.056,37.7
