1.408,33.3
2.415,33.6
3.408,66.5
4.414,85.7
5.406,85.7
6.413,85.7
7.405,85.7
8.411,85.9
9.403,46.4
10.41,33.7
11.402,33.7
12.409,33.7
13.4,33.9
