1.087,33.4
2.08,33.3
3.086,51.4
4.078,85.2
5.085,85.2
6.077,78.4
7.084,78.5
8.076,85.7
9.083,85.9
10.075,42.3
11.081,33.7
12.073,33.8
13.08,33.8
14.072,34.0
