1.04,33.3
2.047,33.2
3.039,47.5
4.046,85.7
5.038,85.8
6.045,85.7
7.036,85.8
8.043,85.8
9.035,67.9
10.042,41.9
11.034,35.6
12.04,35.4
13.032,35.3
14.039,35.5
