0.974,32.9
1.979,33.2
2.969,44.9
3.974,84.6
4.963,84.8
5.969,85.0
6.974,85.1
7.963,85.3
8.969,85.3
9.974,85.3
10.963,85.2
11.968,85.2
12.974,85.2
13.963,85.5
14.969,60.9
15.973,35.3
